"feature","VIP"
"x1",0.749967956457781
"x2",1.28345193126849
"x3",0.571345976958828
"x4",0.548742307806222
"x5",0.269452272010905
"x6",0.725994778111232
"x7",1.36345948920243
"x8",2.45044726325865
"x9",2.02368333029308
"x10",0.867748573346166
"x11",0.905337333235909
"x12",1.00661509630543
"x13",1.07495442423189
"x14",1.74469766652285
"x15",1.002343479294
"x16",0.364095011948915
"x17",1.25486513128844
"x18",1.09786141684296
"x19",1.20700218962085
"x20",0.580538833612706
"x21",1.88053614107639
"x22",0.375623264593787
"x23",0.288298475192763
"x24",0.2674509605993
"x25",0.662133602778122
"x26",0.703961895046445
"x27",0.03487969108403
"x28",0.826009423607843
"x29",0.00986148537021208
"x30",0.267614303303682
"x31",1.26624606873437
"x32",0.39846151906847
"x33",0.0519291939991286
"x34",0.0434566659876181
"x35",0.429047698250305
"x36",1.95964440267327
"x37",0.455544110063546
"x38",0.10204077142656
"x39",1.99811245455227
"x40",0.150646540115237
"x41",0.0543988197075088
"x42",0.111715862388144
"x43",1.77095444023791
"x44",1.21222669333955
"x45",0.435192011306564
"x46",1.51337313641114
"x47",1.88616989173702
"x48",0.852888448131524
"x49",0.205535810671264
"x50",0.399696395285074
"x51",0.285371775417546
"x52",0.36259371999975
"x53",0.685933377803175
"x54",0.956319292457553
"x55",0.520400264935293
"x56",0.142319777309939
"x57",0.681704142333637
"x58",0.902938870351301
"x59",2.15478972355716
"x60",0.0414553236946373
"x61",0.0947817127609383
"x62",0.0170276610646165
"x63",0.712656433649582
"x64",0.924699044713568
"x65",0.400109340605062
"x66",1.40616211548246
"x67",0.820941512198485
"x68",0.521755315052386
"x69",0.201391993017033
"x70",0.467635274551271
"x71",1.05298021568921
"x72",0.126585466649868
"x73",0.282261297158589
"x74",2.1816461250406
"x75",0.517744854732936
"x76",1.2556447130123
"x77",0.030134027013029
"x78",0.328764096600562
"x79",0.276246894809989
"x80",0.887903141844226
"x81",0.0578257491700071
"x82",0.410092345383526
"x83",1.46780774288045
"x84",0.888972809274414
"x85",1.43892562749087
"x86",1.12453773822604
"x87",0.527915556292725
"x88",1.4058359752809
"x89",0.301520415918065
"x90",1.06499235618022
"x91",0.619947926898233
"x92",0.473093148818214
"x93",1.26337911779232
"x94",0.72316630845692
"x95",1.31051726191694
"x96",1.09544575749726
"x97",0.0820543356207523
"x98",0.199079859059528
"x99",0.296529993961995
"x100",0.182557694843676
"x101",1.30315610759015
"x102",0.919719519244776
"x103",1.30026352819255
"x104",1.56997781730896
"x105",1.80731793980446
"x106",0.125962640821382
"x107",0.0272995164072004
"x108",0.638678236526905
"x109",2.39377990842947
"x110",0.44343132423531
"x111",1.30693143595048
"x112",0.794069711929265
"x113",0.982739529986368
"x114",0.660440117911382
"x115",0.506938062950626
"x116",1.15773888210964
"x117",1.52922408798525
"x118",0.104524126848658
"x119",1.45331791214065
"x120",0.801613184602234
"x121",1.85117876306797
"x122",0.400135520070698
"x123",0.798660683820258
"x124",0.466082776255323
"x125",1.25629158468598
"x126",1.13042000936866
"x127",0.10232539612172
"x128",0.692400824236703
"x129",1.86226292930439
"x130",0.696084191703863
"x131",0.623541711108093
"x132",0.528874187991598
"x133",0.0748245417315171
"x134",0.0110940331601813
"x135",0.865243903298071
"x136",0.884671446755377
"x137",0.071556250903758
"x138",1.14529350636698
"x139",1.00276055274126
"x140",1.20167647755508
"x141",0.00645189012680431
"x142",1.40910462955472
"x143",0.623377589442638
"x144",0.126205656771372
"x145",0.339866875449313
"x146",1.62939578365869
"x147",1.04093705294661
"x148",0.403482422973857
"x149",0.654811949715959
"x150",0.161224392449827
"x151",1.35741719342912
"x152",0.386959064680083
"x153",1.295125507475
"x154",1.23366123769654
"x155",0.312861307480628
"x156",1.14856929247575
"x157",1.55081634230834
"x158",1.67090331366144
"x159",0.927887384993322
"x160",1.2638425680529
"x161",0.666380628478003
"x162",1.31805342058648
"x163",0.932924935158241
"x164",1.0726383979084
"x165",1.04052491854179
"x166",0.00169842595413648
"x167",0.950942003272688
"x168",0.109732184360348
"x169",0.405589823385006
"x170",1.38191250606473
"x171",1.35323594434765
"x172",2.41969523703257
"x173",0.300634230961992
"x174",1.11439307862571
"x175",1.42195585215688
"x176",0.263619464095816
"x177",0.425669494406059
"x178",0.648461554300341
"x179",0.388114110872813
"x180",0.34538705048657
"x181",0.821209426739014
"x182",0.951395577841996
"x183",2.83981689622188
"x184",0.87970095950261
"x185",0.0115437684149989
"x186",0.920038615938647
"x187",0.16723384845241
"x188",0.509167881996064
"x189",0.228822569965508
"x190",1.14997787074177
"x191",0.881084882749578
"x192",0.766781781379943
"x193",0.451402909815786
"x194",0.651286683063443
"x195",0.193399948750628
"x196",1.31849846167757
"x197",1.58000293163794
"x198",1.29754239936264
"x199",0.847740368099455
"x200",0.204371531261656
"x201",0.472524191066259
"x202",0.31286594107491
"x203",0.77612927119741
"x204",0.952253002035325
"x205",0.718501586645387
"x206",0.859237241915574
"x207",1.16087953496667
"x208",1.1985493893918
"x209",0.507064830230319
"x210",1.0229346002936
"x211",0.485856726697934
"x212",0.145254541737558
"x213",0.0211922635535774
"x214",1.89193679515149
"x215",0.525590121860721
"x216",0.410759026603016
"x217",0.396636871878801
"x218",0.397762382782545
"x219",0.929214914137693
"x220",0.56785546015684
"x221",1.21907171567458
"x222",1.34344155462577
"x223",0.0578006969443381
"x224",0.0567267606901718
"x225",0.404346646149342
"x226",0.852563377438032
"x227",0.887773727379335
"x228",1.76926734096943
"x229",0.805978734986445
"x230",0.344303533450246
"x231",0.519251223707516
"x232",0.20666533117407
"x233",0.656104114101719
"x234",0.042027040360506
"x235",0.305202035533065
"x236",0.544985642983299
"x237",0.466768765524471
"x238",0.425220296764398
"x239",0.616858920579621
"x240",0.705787155276401
"x241",1.09820094565298
"x242",0.970275744846421
"x243",0.332100129167369
"x244",0.835616876527169
"x245",0.929655150673901
"x246",0.194397139185682
"x247",0.977640715560199
"x248",1.1824322114412
"x249",0.476479859657232
"x250",0.83945741998561
"x251",0.312400518197302
"x252",1.57434362363891
"x253",1.33269949108398
"x254",0.30240848803526
"x255",0.790656319416537
"x256",0.0967278879789389
"x257",1.46520774987021
"x258",0.542830558125446
"x259",0.638822008943043
"x260",1.93075097777263
"x261",0.6632195651069
"x262",0.810387642003092
"x263",1.51615310201167
"x264",2.85585112332884
"x265",0.152394736370865
"x266",0.562023261098171
"x267",1.05380333916419
"x268",1.10424300333238
"x269",1.41348236363292
"x270",0.75266387222123
"x271",0.162616268099649
"x272",0.164271216271281
"x273",0.970428395505026
"x274",0.977919256604646
"x275",0.721525468370678
"x276",1.65349560665415
"x277",0.315173117094058
"x278",0.69638612777668
"x279",0.936802171724374
"x280",0.0439953889921759
"x281",0.26158436141561
"x282",0.286669389977484
"x283",1.47142529658657
"x284",0.679734024460258
"x285",0.57062779910913
"x286",0.928258124467634
"x287",0.429649686604659
"x288",0.71698795686008
"x289",0.587573958831643
"x290",0.325136199829204
"x291",0.232765601545223
"x292",0.401953071968844
"x293",0.51473201957971
"x294",0.922329685388145
"x295",1.17824030749039
"x296",1.27753139422416
"x297",1.39834353692046
"x298",0.85535496313699
"x299",1.08429722353545
"x300",0.470384725419204
"x301",0.551999274473813
"x302",0.177155993843328
"x303",0.367466001931087
"x304",1.51946620496618
"x305",0.337951568880549
"x306",0.1391800166379
"x307",0.950172170917402
"x308",0.607171297784477
"x309",1.84100378542659
"x310",0.760350023392174
"x311",1.23168391103027
"x312",1.00104503020471
"x313",2.1101997483938
"x314",1.6280533994016
"x315",0.942621182409172
"x316",0.151467529786339
"x317",1.86601775165774
"x318",1.23349646270277
"x319",2.93276269377842
"x320",1.78192017711419
"x321",1.0024389752986
"x322",1.15346794389375
"x323",0.834526740694184
"x324",0.0890807877104819
"x325",0.898805319066434
"x326",0.896896474443776
"x327",0.265016745550479
"x328",0.150634341820324
"x329",2.20364438232067
"x330",0.323001177061928
"x331",0.575638973560673
"x332",1.95210427894777
"x333",0.97153939396215
"x334",0.235057481978423
"x335",0.0718581569797492
"x336",1.44333125074708
"x337",0.324655063592446
"x338",1.23988788054847
"x339",0.8978260845321
"x340",0.849720771071637
"x341",0.261888159787883
"x342",0.528521131971332
"x343",2.04341964689792
"x344",0.399690276607585
"x345",0.13296378088662
"x346",1.07363922748997
"x347",0.312061114571203
"x348",0.829393203021727
"x349",0.841305372639965
"x350",0.27421819057358
"x351",0.591632436834581
"x352",0.440498672146894
"x353",1.06302601389892
"x354",1.87152390047476
"x355",0.373295359369418
"x356",0.53378446232095
"x357",0.74485556872125
"x358",0.0198572372070926
"x359",1.17920903451459
"x360",0.452513691104053
"x361",0.159962277147276
"x362",0.784459603973186
"x363",1.08924668581883
"x364",0.443042415547301
"x365",1.41057823287879
"x366",1.013669268353
"x367",0.541509066269456
"x368",0.934489224990797
"x369",0.508291696976704
"x370",0.289355243166113
"x371",0.496614796428364
"x372",0.75443969702075
"x373",0.033098389461006
"x374",0.4053390629389
"x375",1.03825731304055
"x376",0.323572365054967
"x377",0.565325078225752
"x378",0.195478789314621
"x379",0.335575305393869
"x380",1.22591050076171
"x381",0.195882612592478
"x382",1.13890309447005
"x383",0.0306368953899787
