"feature","VIP"
"x1",0.435616681532841
"x2",0.519021856322633
"x3",0.908349864873248
"x4",0.330026277583995
"x5",0.74555983900776
"x6",1.10122675168102
"x7",1.30022476488589
"x8",0.0188060547341982
"x9",1.6053929162901
"x10",1.42926828628951
"x11",0.344254585038924
"x12",1.44739119261988
"x13",0.337935921247033
"x14",1.08352522635948
"x15",1.56751185390572
"x16",1.12581755030725
"x17",2.40331722103561
"x18",0.880158471304376
"x19",0.69773075766913
"x20",1.29424564312008
"x21",1.08968066102801
"x22",0.36326710141682
"x23",0.916020589646461
"x24",0.679845595234181
"x25",0.485931319659594
"x26",0.753310551303557
"x27",1.51203726920459
"x28",1.13256494862334
"x29",1.18019289977322
"x30",0.392107148520088
"x31",0.45898719689791
"x32",0.951294356544042
"x33",1.30484391132833
"x34",1.94979237360308
"x35",2.41168653718569
"x36",0.161242347588892
"x37",0.435348159928514
"x38",0.973951786115484
"x39",0.329449735791278
"x40",0.333583474541323
"x41",0.626100587026116
"x42",1.05451229835459
"x43",0.751489839825064
"x44",1.92814716033817
"x45",1.34330652360714
"x46",1.8602143674914
"x47",1.19532070408409
"x48",1.28566574688281
"x49",1.58090459140314
"x50",0.0474612713115896
"x51",0.524576376180686
"x52",0.624038451845227
"x53",2.43643365842272
"x54",1.51375547962919
"x55",1.1498303715173
"x56",1.60500264572777
"x57",0.192158373499413
"x58",0.680598693515874
"x59",2.0320790040269
"x60",0.543968686068194
"x61",0.871395344967474
"x62",1.3433602636847
"x63",1.85976389574993
"x64",1.39740392995256
"x65",1.20406197692759
"x66",0.193328837736763
"x67",0.239758456522763
"x68",0.684402349776893
"x69",0.29474995474006
"x70",0.933026382313136
"x71",1.6251763114174
"x72",0.915857757459141
"x73",0.341210649420226
"x74",0.327175924574537
"x75",0.603094996855576
"x76",0.42494994934221
"x77",0.976245240520481
"x78",1.53951325816768
"x79",0.36016966506678
"x80",0.354469885738648
"x81",0.665730290569868
"x82",0.842794697404627
"x83",1.1999923524431
"x84",0.421544085648144
"x85",0.14243206883753
"x86",1.95376542854617
"x87",1.1810150370537
"x88",0.416269940092823
"x89",0.144813234897269
"x90",0.288038405436097
"x91",0.167326935624192
"x92",0.627394090957916
"x93",1.0450663750259
"x94",2.41687903630491
"x95",2.15945232671731
"x96",0.778752605593785
"x97",0.573571367400871
"x98",0.488124812611266
"x99",0.397509227866898
"x100",0.215785193756504
"x101",1.2979157703258
"x102",1.8365170529918
"x103",1.67320792340318
"x104",1.58236431018295
