"feature","VIP"
"x1",0.191194784842577
"x2",0.231289490777602
"x3",0.494670919158331
"x4",0.330809457533831
"x5",1.5887756152952
"x6",1.26961531484134
"x7",1.83519097659078
"x8",0.816362045323975
"x9",2.02054348193934
"x10",0.158170095504464
"x11",0.978614089308521
"x12",1.14092722116826
"x13",0.937973180273803
"x14",1.0987957613792
"x15",0.347508497458954
"x16",1.92435351062481
"x17",0.772790700330608
"x18",1.18568674898716
"x19",0.979579570024112
"x20",0.0751346309529057
"x21",1.53336407244743
"x22",0.0317709307997846
"x23",0.5779563061751
"x24",0.787495398370634
"x25",0.909719448922039
"x26",0.864296558252661
"x27",1.41667463795279
"x28",1.86269058806185
"x29",0.274591991514586
"x30",1.06878669961971
"x31",0.44244476116761
"x32",0.0307773086335625
"x33",0.266082464904727
"x34",0.00945757910507372
"x35",1.30319580340487
"x36",0.894100843499807
"x37",0.254515502086682
"x38",0.950923136142542
"x39",0.435958686924991
"x40",2.47453702823199
"x41",2.12921130566609
"x42",1.14642679963988
"x43",1.13361456186108
"x44",1.80897035001039
"x45",0.769267157183188
"x46",0.583532740358507
"x47",0.589262223622706
"x48",0.229782029672183
"x49",1.30182205655929
"x50",0.255459844524557
"x51",1.51755658736234
"x52",1.45537706412517
"x53",2.03965787472556
"x54",2.71406492970712
"x55",0.125812175967601
"x56",0.897932657106697
"x57",0.868926793443952
"x58",1.71969107775734
"x59",0.728725137220412
"x60",0.825674082585787
"x61",0.731182232825856
"x62",1.51919333991956
"x63",0.173728655596467
"x64",0.0548826987604269
"x65",0.201615857751974
"x66",0.300018468549533
"x67",0.861855900581055
"x68",0.70598377695267
"x69",0.92272383625908
"x70",0.297246611652192
"x71",2.70229157106908
"x72",0.857997145057912
"x73",1.32515726736543
"x74",1.89433443897643
"x75",0.880586253936069
"x76",0.915333076707134
"x77",0.185214322894874
"x78",0.49520079631285
"x79",1.65215899463341
"x80",0.696155044177018
"x81",0.290628489936005
"x82",0.399318380139908
"x83",1.68624130678083
"x84",0.960211917446783
"x85",1.1501509920238
"x86",0.979602295784501
"x87",1.82096314645829
"x88",1.16378139455143
"x89",1.49572844162482
"x90",2.21161292313358
"x91",1.09664415866045
"x92",1.03952194882897
"x93",0.481323038776121
"x94",0.849747744288875
"x95",1.65951413253621
"x96",0.484232450640577
"x97",0.415040500448804
"x98",0.389882798085605
"x99",1.32804143638299
"x100",0.561576168315784
"x101",0.410240993748182
"x102",0.0770703883173293
"x103",0.54562038591831
"x104",0.504476690201096
"x105",0.947437846559385
"x106",0.257759039834679
"x107",0.916298490711686
"x108",1.87471695075176
"x109",1.29288944680852
"x110",1.80425191074932
"x111",0.107468667975938
"x112",0.810489573838935
"x113",1.03764849750004
"x114",0.841462765111661
"x115",1.71303035558901
"x116",0.614852185589331
"x117",1.16505531540476
"x118",0.356454662040806
"x119",0.792582561540144
"x120",0.417553146829836
"x121",1.65358363265942
"x122",0.00842184040711921
"x123",0.665828206790447
